filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.97	0.636	0.997	0.75	0.099	0.48	0.083	6.0	2.0	2.0	1.0	730.437	18.0	3	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.909	1.0	0.917	0.083	0.286	0.77	8.0	0.0	1.0	2.0	749.396	25.0	3	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.98	0.727	0.999	0.792	0.093	0.568	0.0	8.0	0.0	3.0	0.0	769.463	21.0	3	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.909	1.0	1.0	0.04	0.215	0.77	8.0	0.0	1.0	2.0	789.464	46.0	4	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.97	0.909	0.994	1.0	0.142	0.181	0.671	9.0	0.0	1.0	1.0	806.946	14.0	4	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.899	0.818	0.96	0.444	0.231	0.6	0.389	8.0	1.0	1.0	1.0	824.631	6.0	4	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.909	1.0	1.0	0.019	0.159	0.671	9.0	0.0	1.0	1.0	843.435	71.0	4	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.818	1.0	0.889	0.098	0.414	0.0	9.0	0.0	2.0	0.0	863.37	19.0	4	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.909	1.0	0.944	0.068	0.18	0.671	9.0	0.0	1.0	1.0	882.251	32.0	4	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.727	0.982	0.833	0.179	0.731	0.0	8.0	0.0	3.0	0.0	900.856	10.0	4	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.909	1.0	0.875	0.041	0.258	0.81	7.0	1.0	0.0	3.0	922.744	38.0	4	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.97	0.636	0.994	0.833	0.128	0.444	0.261	5.0	3.0	1.0	2.0	941.587	14.0	4	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.818	1.0	0.958	0.041	0.278	0.542	7.0	1.0	1.0	2.0	960.877	50.0	4	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.96	0.909	0.994	1.0	0.15	0.155	0.77	8.0	0.0	1.0	2.0	979.87	13.0	5	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.636	0.972	0.556	0.219	0.529	-0.222	7.0	2.0	2.0	0.0	998.402	6.0	5	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.909	0.999	0.778	0.084	0.366	0.671	9.0	0.0	1.0	1.0	1016.902	21.0	5	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.909	1.0	0.944	0.003	0.202	0.671	9.0	0.0	1.0	1.0	1041.241	264.0	5	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.818	1.0	0.944	0.081	0.229	0.389	8.0	1.0	1.0	1.0	1062.414	25.0	5	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.949	0.818	0.976	0.556	0.208	0.543	0.0	9.0	0.0	2.0	0.0	1081.82	6.0	5	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.818	1.0	0.917	0.086	0.385	0.516	8.0	0.0	2.0	1.0	1101.063	21.0	5	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow_r/ibdgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_r_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_085713c255.0di-1ch3dfc0.0file_sum_ok.txt	0.97	0.909	0.996	1.0	0.127	0.144	0.77	8.0	0.0	1.0	2.0	1121.022	19.0	5	7
