filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.951	0.03	0.287	0.676	11.0	1.0	3.0	9.0	482.375	433.0	1	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.928	0.833	0.981	0.889	0.223	0.452	0.707	12.0	0.0	4.0	8.0	517.579	89.0	1	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.87	1.0	0.97	0.061	0.223	0.74	11.0	1.0	2.0	9.0	562.249	329.0	1	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.947	0.87	0.988	0.962	0.195	0.367	0.742	10.0	2.0	1.0	10.0	596.069	113.0	1	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.928	0.87	0.986	0.902	0.238	0.38	0.74	9.0	2.0	1.0	11.0	628.14	85.0	1	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.88	0.87	0.957	0.886	0.332	0.429	0.763	8.0	3.0	0.0	12.0	660.956	41.0	1	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.962	0.826	0.989	0.902	0.178	0.408	0.652	9.0	2.0	2.0	10.0	695.996	130.0	1	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.87	1.0	0.939	0.044	0.256	0.742	10.0	1.0	2.0	10.0	742.735	390.0	1	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.971	0.783	0.991	0.939	0.192	0.352	0.58	7.0	4.0	1.0	11.0	779.36	136.0	1	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.9	0.696	0.958	0.932	0.322	0.497	0.444	10.0	1.0	6.0	6.0	812.79	30.0	2	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.88	0.875	0.957	0.896	0.332	0.404	0.775	9.0	3.0	0.0	12.0	845.862	27.0	2	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.875	1.0	0.986	0.026	0.136	0.753	10.0	2.0	1.0	11.0	898.501	500.0	2	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.909	0.739	0.985	0.894	0.25	0.483	0.477	9.0	3.0	3.0	8.0	935.322	97.0	2	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.952	0.913	0.989	0.871	0.188	0.404	0.837	12.0	0.0	2.0	9.0	969.677	111.0	2	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.995	0.913	1.0	0.902	0.06	0.408	0.84	11.0	0.0	2.0	10.0	1013.322	338.0	2	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.943	0.957	0.988	1.0	0.193	0.179	0.916	10.0	1.0	0.0	12.0	1049.959	113.0	2	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.87	1.0	0.977	0.042	0.249	0.768	11.0	0.0	3.0	9.0	1100.505	411.0	2	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.943	0.783	0.986	0.848	0.217	0.475	0.589	10.0	1.0	4.0	8.0	1135.063	93.0	2	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.9	0.826	0.965	0.917	0.297	0.336	0.664	10.0	1.0	3.0	9.0	1168.689	37.0	2	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.97	0.052	0.29	0.664	10.0	1.0	3.0	9.0	1214.713	371.0	3	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.918	0.792	0.976	0.875	0.258	0.433	0.585	10.0	2.0	3.0	9.0	1248.073	49.0	3	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.951	0.054	0.261	0.845	12.0	0.0	2.0	10.0	1293.481	339.0	3	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.9	0.826	0.975	0.924	0.265	0.32	0.659	11.0	1.0	3.0	8.0	1330.313	65.0	3	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.866	0.826	0.959	0.894	0.342	0.441	0.652	10.0	2.0	2.0	9.0	1362.378	33.0	3	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.028	0.096	0.917	11.0	0.0	1.0	11.0	1417.322	500.0	3	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.919	0.783	0.983	0.939	0.223	0.365	0.633	11.0	0.0	5.0	7.0	1452.402	89.0	3	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.89	0.826	0.967	0.841	0.311	0.435	0.652	9.0	2.0	2.0	10.0	1486.313	39.0	3	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.914	0.913	0.979	0.939	0.244	0.363	0.84	11.0	0.0	2.0	10.0	1520.963	62.0	3	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.932	0.056	0.31	0.664	10.0	1.0	3.0	9.0	1569.225	344.0	3	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.955	0.026	0.281	0.659	8.0	3.0	1.0	11.0	1622.673	500.0	4	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.933	0.792	0.982	0.882	0.251	0.381	0.585	10.0	2.0	3.0	9.0	1659.218	60.0	4	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.885	0.792	0.956	0.889	0.324	0.487	0.602	11.0	1.0	4.0	8.0	1696.26	28.0	4	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.97	0.043	0.18	0.826	11.0	1.0	1.0	10.0	1747.473	420.0	4	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.985	0.064	0.197	0.84	10.0	2.0	0.0	11.0	1794.839	318.0	4	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.981	0.87	0.999	0.917	0.113	0.35	0.74	9.0	2.0	1.0	11.0	1838.278	227.0	4	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.938	0.87	0.988	0.909	0.195	0.318	0.768	11.0	0.0	3.0	9.0	1875.721	124.0	4	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.876	0.826	0.963	0.894	0.322	0.472	0.652	9.0	2.0	2.0	10.0	1911.249	34.0	4	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.981	0.913	0.997	0.985	0.129	0.227	0.84	11.0	0.0	2.0	10.0	1954.436	208.0	4	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.783	1.0	0.856	0.038	0.427	0.568	9.0	2.0	3.0	9.0	2004.251	366.0	4	9
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.866	0.87	0.959	0.886	0.316	0.421	0.768	11.0	0.0	3.0	9.0	2038.635	33.0	5	0
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.913	0.875	0.983	0.889	0.258	0.464	0.753	10.0	2.0	1.0	11.0	2078.277	63.0	5	1
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.933	0.833	0.982	0.944	0.238	0.386	0.676	11.0	1.0	3.0	9.0	2116.808	71.0	5	2
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.909	0.826	0.98	0.955	0.239	0.309	0.652	10.0	2.0	2.0	9.0	2152.732	76.0	5	3
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.029	0.136	0.917	11.0	1.0	0.0	11.0	2211.808	500.0	5	4
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.943	0.87	0.987	0.962	0.211	0.274	0.768	11.0	0.0	3.0	9.0	2250.855	110.0	5	5
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.932	0.038	0.304	0.652	9.0	2.0	2.0	10.0	2303.514	422.0	5	6
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.904	0.87	0.97	0.879	0.292	0.441	0.742	10.0	1.0	2.0	10.0	2339.385	48.0	5	7
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.986	0.783	0.995	0.879	0.132	0.415	0.568	9.0	2.0	3.0	9.0	2382.397	177.0	5	8
/home/ubuntu/gene-abundance/experiment/results/fc_model/qtf_pc576_10_fillseqf_nb10_auy_custom/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0custom_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_203127c255.0di-1ch1dfc0.0file_sum_ok.txt	0.871	0.783	0.969	0.848	0.307	0.5	0.589	10.0	1.0	4.0	8.0	2419.818	45.0	5	9
